###### Generated by WW-DHSVM -- edit with care ######
# Generated: September 23, 2026 05:18 PM
#                   Segment  Cut/Bank     Cut     Segment
#  Col  Row  ID      Length   Height     Width     Aspect   SINK?
#                     (m)      (m)        (m)       (d)    (optional)
#
   63    54    25     33.6006     0.1503    0.9967   102.0946
   65    54    24     29.9521     0.3517    3.5674   115.4038
   64    55    25     33.6006     0.1503    0.9967   105.6970
   65    55    24     29.9521     0.3517    3.5674   119.0268
   65    56    26     33.0175     0.3517    3.5674   125.1096
   65    57    26     33.0175     0.3517    3.5674   148.9785
   65    58    26     33.0175     0.3517    3.5674   216.7841
   65    59    26     33.0175     0.3517    3.5674   235.2415
   64    60    26     33.0175     0.3517    3.5674   124.9423
   65    61    26     33.0175     0.3517    3.5674   191.0544
   41    62    27     33.1563     0.1503    0.9967   100.2143
   42    62    27     33.1563     0.1503    0.9967    82.8213
   43    62    27     33.1563     0.1503    0.9967    84.8599
   44    62    27     33.1563     0.1503    0.9967   102.7881
   66    62    26     33.0175     0.3517    3.5674   168.0878
   36    63    27     33.1563     0.1503    0.9967   100.5013
   37    63    27     33.1563     0.1503    0.9967    96.6815
   38    63    27     33.1563     0.1503    0.9967    96.2618
   39    63    27     33.1563     0.1503    0.9967    93.3955
   40    63    27     33.1563     0.1503    0.9967    76.1654
   45    63    27     33.1563     0.1503    0.9967    78.5115
   46    63    27     33.1563     0.1503    0.9967    96.2754
   67    63    26     33.0175     0.3517    3.5674   171.5196
   33    64    27     33.1563     0.1503    0.9967   104.6032
   34    64    27     33.1563     0.1503    0.9967    90.0436
   35    64    27     33.1563     0.1503    0.9967    74.6930
   47    64    27     33.1563     0.1503    0.9967    82.1960
   48    64    27     33.1563     0.1503    0.9967   110.3834
   68    64    26     33.0175     0.3517    3.5674   210.9398
   32    65    27     33.1563     0.1503    0.9967    66.4089
   49    65    27     33.1563     0.1503    0.9967    96.6427
   50    65    27     33.1563     0.1503    0.9967   119.5086
   68    65    26     33.0175     0.3517    3.5674   210.6145
   51    66    27     33.1563     0.1503    0.9967   114.4176
   57    66    28     32.8231     0.2299    1.8856   120.8092
   58    66    28     32.8231     0.2299    1.8856   105.7651
   59    66    28     32.8231     0.2299    1.8856   100.8289
