###### Generated by WW-DHSVM -- edit with care ######
# Generated: September 23, 2026 05:19 PM
#                   Segment  Cut/Bank     Cut     Segment
#  Col  Row  ID      Length   Height     Width     Aspect   SINK?
#                     (m)      (m)        (m)       (d)    (optional)
#
   55    25    16     32.0455     0.2160    1.7170   225.7413
   23    26    20     33.4592     0.1500    0.7400    92.0764
   24    26    20     33.4592     0.1500    0.7400    77.5558
   35    26    15     29.9521     0.2160    1.7170    60.2034
   36    26    15     29.9521     0.2160    1.7170    48.5010
   37    26    15     29.9521     0.2160    1.7170    29.7689
   38    26    15     29.9521     0.2160    1.7170    41.3103
   39    26    15     29.9521     0.2160    1.7170    67.2275
   40    26    15     29.9521     0.2160    1.7170    83.9344
   41    26    15     29.9521     0.2160    1.7170    79.0544
   42    26    15     29.9521     0.2160    1.7170    75.9747
   43    26    15     29.9521     0.2160    1.7170    99.9962
   44    26    17     36.4887     0.2604    2.2727   164.8891
   54    26    16     32.0455     0.2160    1.7170   124.5459
   22    27    20     33.4592     0.1500    0.7400    88.8026
   45    27    17     36.4887     0.2604    2.2727   127.2179
   54    27    16     32.0455     0.2160    1.7170   140.2439
   55    27    18     33.9894     0.1500    0.7400   256.0325
   56    27    18     33.9894     0.1500    0.7400   262.6770
   20    28    20     33.4592     0.1500    0.7400    86.9388
   21    28    20     33.4592     0.1500    0.7400    80.4577
   46    28    17     36.4887     0.2604    2.2727   100.0052
   54    28    19     35.9333     0.2160    1.7170   213.1504
   19    29    20     33.4592     0.1500    0.7400    77.9260
   47    29    17     36.4887     0.2604    2.2727   186.8431
   53    29    19     35.9333     0.2160    1.7170   157.6740
   47    30    17     36.4887     0.2604    2.2727   125.6537
   53    30    19     35.9333     0.2160    1.7170   250.6877
   48    31    17     36.4887     0.2604    2.2727   185.5445
   52    31    19     35.9333     0.2160    1.7170   215.5040
   48    32    17     36.4887     0.2604    2.2727   126.3542
   51    32    19     35.9333     0.2160    1.7170   270.2033
   49    33    21     30.4904     0.3139    3.0083   258.8709
   50    33    19     35.9333     0.2160    1.7170   295.5515
   48    34    21     30.4904     0.3139    3.0083   102.1070
   48    35    21     30.4904     0.3139    3.0083   121.2741
   48    36    21     30.4904     0.3139    3.0083   160.2636
   48    37    21     30.4904     0.3139    3.0083   238.9181
   48    38    21     30.4904     0.3139    3.0083   237.9837
   48    39    21     30.4904     0.3139    3.0083   231.1172
   48    40    21     30.4904     0.3139    3.0083   231.8478
   61    40    22     30.4904     0.1500    0.9800   239.3029
   62    40    22     30.4904     0.1500    0.9800   248.0901
   19    41    23     39.8211     0.1500    0.7400   144.9596
   24    41    26     30.9347     0.1792    1.2972   111.8548
